provinsi_id,kabkota_id,kec_id,desa_id,vintage_year,kategori,count,kabkota_id_full,nama_kabkota,nama_desa,kbli2,sak_year,avg_pendapatan_kabkota_kbli,potensi_total
31,71,30,4,2018,kelompok_pertokoan,4,3171,Jakarta Selatan,Gandaria Selatan,7,2021,3053401.765908399,12213607.063633597
31,71,30,5,2018,kelompok_pertokoan,0,3171,Jakarta Selatan,Cipete Selatan,7,2021,3053401.765908399,0.0
31,71,40,1,2018,kelompok_pertokoan,4,3171,Jakarta Selatan,Bintaro,7,2021,3053401.765908399,12213607.063633597
31,71,40,2,2018,kelompok_pertokoan,1,3171,Jakarta Selatan,Pesanggrahan,7,2021,3053401.765908399,3053401.765908399
31,71,40,3,2018,kelompok_pertokoan,1,3171,Jakarta Selatan,Ulujami,7,2021,3053401.765908399,3053401.765908399
31,71,40,4,2018,kelompok_pertokoan,1,3171,Jakarta Selatan,Petukangan Selatan,7,2021,3053401.765908399,3053401.765908399
31,71,40,5,2018,kelompok_pertokoan,1,3171,Jakarta Selatan,Petukangan Utara,7,2021,3053401.765908399,3053401.765908399
31,71,50,1,2018,kelompok_pertokoan,9,3171,Jakarta Selatan,Pondok Pinang,7,2021,3053401.765908399,27480615.89317559
31,71,50,2,2018,kelompok_pertokoan,11,3171,Jakarta Selatan,Kebayoran Lama Selatan,7,2021,3053401.765908399,33587419.42499239
31,71,50,3,2018,kelompok_pertokoan,10,3171,Jakarta Selatan,Kebayoran Lama Utara,7,2021,3053401.765908399,30534017.659083992
31,71,50,4,2018,kelompok_pertokoan,4,3171,Jakarta Selatan,Cipulir,7,2021,3053401.765908399,12213607.063633597
31,71,50,5,2018,kelompok_pertokoan,5,3171,Jakarta Selatan,Grogol Selatan,7,2021,3053401.765908399,15267008.829541996
31,71,50,6,2018,kelompok_pertokoan,19,3171,Jakarta Selatan,Grogol Utara,7,2021,3053401.765908399,58014633.55225959
31,71,60,1,2018,kelompok_pertokoan,0,3171,Jakarta Selatan,Gandaria Utara,7,2021,3053401.765908399,0.0
31,71,60,2,2018,kelompok_pertokoan,15,3171,Jakarta Selatan,Cipete Utara,7,2021,3053401.765908399,45801026.48862599
31,71,60,3,2018,kelompok_pertokoan,0,3171,Jakarta Selatan,Pulo,7,2021,3053401.765908399,0.0
31,71,60,4,2018,kelompok_pertokoan,2,3171,Jakarta Selatan,Petogogan,7,2021,3053401.765908399,6106803.531816798
31,71,60,5,2018,kelompok_pertokoan,0,3171,Jakarta Selatan,Melawai,7,2021,3053401.765908399,0.0
31,71,60,6,2018,kelompok_pertokoan,0,3171,Jakarta Selatan,Kramat Pela,7,2021,3053401.765908399,0.0
31,71,60,7,2018,kelompok_pertokoan,1,3171,Jakarta Selatan,Gunung,7,2021,3053401.765908399,3053401.765908399
31,71,60,8,2018,kelompok_pertokoan,0,3171,Jakarta Selatan,Selong,7,2021,3053401.765908399,0.0
31,71,60,9,2018,kelompok_pertokoan,0,3171,Jakarta Selatan,Rawa Barat,7,2021,3053401.765908399,0.0
31,71,60,10,2018,kelompok_pertokoan,1,3171,Jakarta Selatan,Senayan,7,2021,3053401.765908399,3053401.765908399
31,71,70,1,2018,kelompok_pertokoan,1,3171,Jakarta Selatan,Bangka,7,2021,3053401.765908399,3053401.765908399
31,71,70,2,2018,kelompok_pertokoan,1,3171,Jakarta Selatan,Pela Mampang,7,2021,3053401.765908399,3053401.765908399
31,71,70,3,2018,kelompok_pertokoan,1,3171,Jakarta Selatan,Tegal Parang,7,2021,3053401.765908399,3053401.765908399
31,71,70,4,2018,kelompok_pertokoan,0,3171,Jakarta Selatan,Mampang Prapatan,7,2021,3053401.765908399,0.0
31,71,70,5,2018,kelompok_pertokoan,0,3171,Jakarta Selatan,Kuningan Barat,7,2021,3053401.765908399,0.0
31,71,80,1,2018,kelompok_pertokoan,1,3171,Jakarta Selatan,Kalibata,7,2021,3053401.765908399,3053401.765908399
31,71,80,2,2018,kelompok_pertokoan,1,3171,Jakarta Selatan,Rawajati,7,2021,3053401.765908399,3053401.765908399
31,71,80,3,2018,kelompok_pertokoan,1,3171,Jakarta Selatan,Duren Tiga,7,2021,3053401.765908399,3053401.765908399
31,71,80,4,2018,kelompok_pertokoan,1,3171,Jakarta Selatan,Pancoran,7,2021,3053401.765908399,3053401.765908399
31,71,80,5,2018,kelompok_pertokoan,1,3171,Jakarta Selatan,Pengadegan,7,2021,3053401.765908399,3053401.765908399
31,71,80,6,2018,kelompok_pertokoan,0,3171,Jakarta Selatan,Cikoko,7,2021,3053401.765908399,0.0
31,71,90,1,2018,kelompok_pertokoan,2,3171,Jakarta Selatan,Menteng Dalam,7,2021,3053401.765908399,6106803.531816798
31,71,90,2,2018,kelompok_pertokoan,5,3171,Jakarta Selatan,Tebet Barat,7,2021,3053401.765908399,15267008.829541996
31,71,90,3,2018,kelompok_pertokoan,7,3171,Jakarta Selatan,Tebet Timur,7,2021,3053401.765908399,21373812.361358795
31,71,90,4,2018,kelompok_pertokoan,1,3171,Jakarta Selatan,Kebon Baru,7,2021,3053401.765908399,3053401.765908399
31,71,90,5,2018,kelompok_pertokoan,1,3171,Jakarta Selatan,Bukit Duri,7,2021,3053401.765908399,3053401.765908399
31,71,90,6,2018,kelompok_pertokoan,2,3171,Jakarta Selatan,Manggarai Selatan,7,2021,3053401.765908399,6106803.531816798
31,71,90,7,2018,kelompok_pertokoan,0,3171,Jakarta Selatan,Manggarai,7,2021,3053401.765908399,0.0
31,71,100,1,2018,kelompok_pertokoan,0,3171,Jakarta Selatan,Karet Semanggi,7,2021,3053401.765908399,0.0
31,71,100,2,2018,kelompok_pertokoan,12,3171,Jakarta Selatan,Kuningan Timur,7,2021,3053401.765908399,36640821.19090079
31,71,100,3,2018,kelompok_pertokoan,58,3171,Jakarta Selatan,Karet Kuningan,7,2021,3053401.765908399,177097302.42268714
31,71,100,4,2018,kelompok_pertokoan,0,3171,Jakarta Selatan,Karet,7,2021,3053401.765908399,0.0
31,71,100,5,2018,kelompok_pertokoan,90,3171,Jakarta Selatan,Menteng Atas,7,2021,3053401.765908399,274806158.9317559
31,71,100,6,2018,kelompok_pertokoan,20,3171,Jakarta Selatan,Pasar Manggis,7,2021,3053401.765908399,61068035.318167984
31,71,100,7,2018,kelompok_pertokoan,13,3171,Jakarta Selatan,Guntur,7,2021,3053401.765908399,39694222.956809185
31,71,100,8,2018,kelompok_pertokoan,0,3171,Jakarta Selatan,Setia Budi,7,2021,3053401.765908399,0.0
31,72,10,1,2018,kelompok_pertokoan,3,3172,Jakarta Timur,Pekayon,7,2021,3322717.210475475,9968151.631426426
31,72,10,2,2018,kelompok_pertokoan,5,3172,Jakarta Timur,Kalisari,7,2021,3322717.210475475,16613586.052377375
31,72,10,3,2018,kelompok_pertokoan,1,3172,Jakarta Timur,Baru,7,2021,3322717.210475475,3322717.210475475
31,72,10,4,2018,kelompok_pertokoan,1,3172,Jakarta Timur,Cijantung,7,2021,3322717.210475475,3322717.210475475
31,72,10,5,2018,kelompok_pertokoan,2,3172,Jakarta Timur,Gedong,7,2021,3322717.210475475,6645434.42095095
31,72,20,1,2018,kelompok_pertokoan,3,3172,Jakarta Timur,Cibubur,7,2021,3322717.210475475,9968151.631426426
31,72,20,2,2018,kelompok_pertokoan,2,3172,Jakarta Timur,Kelapa Dua Wetan,7,2021,3322717.210475475,6645434.42095095
31,72,20,3,2018,kelompok_pertokoan,5,3172,Jakarta Timur,Ciracas,7,2021,3322717.210475475,16613586.052377375
31,72,20,4,2018,kelompok_pertokoan,3,3172,Jakarta Timur,Susukan,7,2021,3322717.210475475,9968151.631426426
31,72,20,5,2018,kelompok_pertokoan,3,3172,Jakarta Timur,Rambutan,7,2021,3322717.210475475,9968151.631426426
31,72,30,1,2018,kelompok_pertokoan,1,3172,Jakarta Timur,Pondok Ranggon,7,2021,3322717.210475475,3322717.210475475
31,72,30,2,2018,kelompok_pertokoan,0,3172,Jakarta Timur,Cilangkap,7,2021,3322717.210475475,0.0
31,72,30,3,2018,kelompok_pertokoan,1,3172,Jakarta Timur,Munjul,7,2021,3322717.210475475,3322717.210475475
31,72,30,4,2018,kelompok_pertokoan,1,3172,Jakarta Timur,Cipayung,7,2021,3322717.210475475,3322717.210475475
31,72,30,5,2018,kelompok_pertokoan,0,3172,Jakarta Timur,Setu,7,2021,3322717.210475475,0.0
31,72,30,6,2018,kelompok_pertokoan,1,3172,Jakarta Timur,Bambu Apus,7,2021,3322717.210475475,3322717.210475475
31,72,30,7,2018,kelompok_pertokoan,2,3172,Jakarta Timur,Ceger,7,2021,3322717.210475475,6645434.42095095
31,72,30,8,2018,kelompok_pertokoan,3,3172,Jakarta Timur,Lubang Buaya,7,2021,3322717.210475475,9968151.631426426
31,72,40,1,2018,kelompok_pertokoan,0,3172,Jakarta Timur,Pinang Ranti,7,2021,3322717.210475475,0.0
31,72,40,2,2018,kelompok_pertokoan,0,3172,Jakarta Timur,Makasar,7,2021,3322717.210475475,0.0
31,72,40,3,2018,kelompok_pertokoan,0,3172,Jakarta Timur,Kebon Pala,7,2021,3322717.210475475,0.0
31,72,40,4,2018,kelompok_pertokoan,0,3172,Jakarta Timur,Halim Perdana Kusumah,7,2021,3322717.210475475,0.0
31,72,40,5,2018,kelompok_pertokoan,1,3172,Jakarta Timur,Cipinang Melayu,7,2021,3322717.210475475,3322717.210475475
31,72,50,1,2018,kelompok_pertokoan,1,3172,Jakarta Timur,Bale Kambang,7,2021,3322717.210475475,3322717.210475475
31,72,50,2,2018,kelompok_pertokoan,0,3172,Jakarta Timur,Batu Ampar,7,2021,3322717.210475475,0.0
31,72,50,3,2018,kelompok_pertokoan,1,3172,Jakarta Timur,Tengah,7,2021,3322717.210475475,3322717.210475475
31,72,50,4,2018,kelompok_pertokoan,0,3172,Jakarta Timur,Dukuh,7,2021,3322717.210475475,0.0
31,72,50,5,2018,kelompok_pertokoan,2,3172,Jakarta Timur,Kramat Jati,7,2021,3322717.210475475,6645434.42095095
31,72,50,6,2018,kelompok_pertokoan,1,3172,Jakarta Timur,Cililitan,7,2021,3322717.210475475,3322717.210475475
31,72,50,7,2018,kelompok_pertokoan,0,3172,Jakarta Timur,Cawang,7,2021,3322717.210475475,0.0
31,72,60,1,2018,kelompok_pertokoan,1,3172,Jakarta Timur,Bidara Cina,7,2021,3322717.210475475,3322717.210475475
31,72,60,2,2018,kelompok_pertokoan,0,3172,Jakarta Timur,Cipinang Cempedak,7,2021,3322717.210475475,0.0
31,72,60,3,2018,kelompok_pertokoan,2,3172,Jakarta Timur,Cipinang Besar Selatan,7,2021,3322717.210475475,6645434.42095095
31,72,60,4,2018,kelompok_pertokoan,1,3172,Jakarta Timur,Cipinang Muara,7,2021,3322717.210475475,3322717.210475475
31,72,60,5,2018,kelompok_pertokoan,0,3172,Jakarta Timur,Cipinang Besar Utara,7,2021,3322717.210475475,0.0
31,72,60,6,2018,kelompok_pertokoan,2,3172,Jakarta Timur,Rawa Bunga,7,2021,3322717.210475475,6645434.42095095
31,72,60,7,2018,kelompok_pertokoan,4,3172,Jakarta Timur,Bali Mester,7,2021,3322717.210475475,13290868.8419019
31,72,60,8,2018,kelompok_pertokoan,1,3172,Jakarta Timur,Kampung Melayu,7,2021,3322717.210475475,3322717.210475475
31,72,70,1,2018,kelompok_pertokoan,5,3172,Jakarta Timur,Pondok Bambu,7,2021,3322717.210475475,16613586.052377375
31,72,70,2,2018,kelompok_pertokoan,5,3172,Jakarta Timur,Duren Sawit,7,2021,3322717.210475475,16613586.052377375
31,72,70,3,2018,kelompok_pertokoan,4,3172,Jakarta Timur,Pondok Kelapa,7,2021,3322717.210475475,13290868.8419019
31,72,70,4,2018,kelompok_pertokoan,2,3172,Jakarta Timur,Pondok Kopi,7,2021,3322717.210475475,6645434.42095095
31,72,70,5,2018,kelompok_pertokoan,3,3172,Jakarta Timur,Malaka Jaya,7,2021,3322717.210475475,9968151.631426426
31,72,70,6,2018,kelompok_pertokoan,5,3172,Jakarta Timur,Malaka Sari,7,2021,3322717.210475475,16613586.052377375
31,72,70,7,2018,kelompok_pertokoan,12,3172,Jakarta Timur,Klender,7,2021,3322717.210475475,39872606.5257057
31,72,80,1,2018,kelompok_pertokoan,4,3172,Jakarta Timur,Jatinegara,7,2021,3322717.210475475,13290868.8419019
31,72,80,2,2018,kelompok_pertokoan,2,3172,Jakarta Timur,Penggilingan,7,2021,3322717.210475475,6645434.42095095
31,72,80,3,2018,kelompok_pertokoan,4,3172,Jakarta Timur,Pulo Gebang,7,2021,3322717.210475475,13290868.8419019
31,72,80,4,2018,kelompok_pertokoan,5,3172,Jakarta Timur,Ujung Menteng,7,2021,3322717.210475475,16613586.052377375
31,72,80,5,2018,kelompok_pertokoan,6,3172,Jakarta Timur,Cakung Timur,7,2021,3322717.210475475,19936303.26285285
31,72,80,6,2018,kelompok_pertokoan,4,3172,Jakarta Timur,Cakung Barat,7,2021,3322717.210475475,13290868.8419019
31,72,80,7,2018,kelompok_pertokoan,2,3172,Jakarta Timur,Rawa Terate,7,2021,3322717.210475475,6645434.42095095
31,72,90,1,2018,kelompok_pertokoan,1,3172,Jakarta Timur,Pisangan Timur,7,2021,3322717.210475475,3322717.210475475
31,72,90,2,2018,kelompok_pertokoan,0,3172,Jakarta Timur,Cipinang,7,2021,3322717.210475475,0.0
31,72,90,3,2018,kelompok_pertokoan,3,3172,Jakarta Timur,Jatinegara Kaum,7,2021,3322717.210475475,9968151.631426426
31,72,90,4,2018,kelompok_pertokoan,2,3172,Jakarta Timur,Jati,7,2021,3322717.210475475,6645434.42095095
31,72,90,5,2018,kelompok_pertokoan,5,3172,Jakarta Timur,Rawamangun,7,2021,3322717.210475475,16613586.052377375
31,72,90,6,2018,kelompok_pertokoan,6,3172,Jakarta Timur,Kayu Putih,7,2021,3322717.210475475,19936303.26285285
31,72,90,7,2018,kelompok_pertokoan,2,3172,Jakarta Timur,Pulo Gadung,7,2021,3322717.210475475,6645434.42095095
31,72,100,1,2018,kelompok_pertokoan,1,3172,Jakarta Timur,Kebon Manggis,7,2021,3322717.210475475,3322717.210475475
31,72,100,2,2018,kelompok_pertokoan,3,3172,Jakarta Timur,Pal Meriem,7,2021,3322717.210475475,9968151.631426426
31,72,100,3,2018,kelompok_pertokoan,4,3172,Jakarta Timur,Pisangan Baru,7,2021,3322717.210475475,13290868.8419019
31,72,100,4,2018,kelompok_pertokoan,1,3172,Jakarta Timur,Kayu Manis,7,2021,3322717.210475475,3322717.210475475
31,72,100,5,2018,kelompok_pertokoan,2,3172,Jakarta Timur,Utan Kayu Selatan,7,2021,3322717.210475475,6645434.42095095
31,72,100,6,2018,kelompok_pertokoan,2,3172,Jakarta Timur,Utan Kayu Utara,7,2021,3322717.210475475,6645434.42095095
31,73,10,1,2018,kelompok_pertokoan,5,3173,Jakarta Pusat,Gelora,7,2021,4508459.2553215055,22542296.27660753
31,73,10,2,2018,kelompok_pertokoan,0,3173,Jakarta Pusat,Bendungan Hilir,7,2021,4508459.2553215055,0.0
31,73,10,3,2018,kelompok_pertokoan,0,3173,Jakarta Pusat,Karet Tengsin,7,2021,4508459.2553215055,0.0
31,73,10,4,2018,kelompok_pertokoan,2,3173,Jakarta Pusat,Kebon Melati,7,2021,4508459.2553215055,9016918.510643011
31,73,10,5,2018,kelompok_pertokoan,1,3173,Jakarta Pusat,Petamburan,7,2021,4508459.2553215055,4508459.2553215055
31,73,10,6,2018,kelompok_pertokoan,1,3173,Jakarta Pusat,Kebon Kacang,7,2021,4508459.2553215055,4508459.2553215055
31,73,10,7,2018,kelompok_pertokoan,3,3173,Jakarta Pusat,Kampung Bali,7,2021,4508459.2553215055,13525377.765964516
31,73,20,1,2018,kelompok_pertokoan,1,3173,Jakarta Pusat,Menteng,7,2021,4508459.2553215055,4508459.2553215055
31,73,20,2,2018,kelompok_pertokoan,1,3173,Jakarta Pusat,Pegangsaan,7,2021,4508459.2553215055,4508459.2553215055
31,73,20,3,2018,kelompok_pertokoan,1,3173,Jakarta Pusat,Cikini,7,2021,4508459.2553215055,4508459.2553215055
31,73,20,4,2018,kelompok_pertokoan,0,3173,Jakarta Pusat,Gondangdia,7,2021,4508459.2553215055,0.0
31,73,20,5,2018,kelompok_pertokoan,1,3173,Jakarta Pusat,Kebon Sirih,7,2021,4508459.2553215055,4508459.2553215055
31,73,30,1,2018,kelompok_pertokoan,3,3173,Jakarta Pusat,Kenari,7,2021,4508459.2553215055,13525377.765964516
31,73,30,2,2018,kelompok_pertokoan,1,3173,Jakarta Pusat,Paseban,7,2021,4508459.2553215055,4508459.2553215055
31,73,30,3,2018,kelompok_pertokoan,5,3173,Jakarta Pusat,Kramat,7,2021,4508459.2553215055,22542296.27660753
31,73,30,4,2018,kelompok_pertokoan,10,3173,Jakarta Pusat,Kwitang,7,2021,4508459.2553215055,45084592.55321506
31,73,30,5,2018,kelompok_pertokoan,3,3173,Jakarta Pusat,Senen,7,2021,4508459.2553215055,13525377.765964516
31,73,30,6,2018,kelompok_pertokoan,0,3173,Jakarta Pusat,Bungur,7,2021,4508459.2553215055,0.0
31,73,40,1,2018,kelompok_pertokoan,0,3173,Jakarta Pusat,Johar Baru,7,2021,4508459.2553215055,0.0
31,73,40,2,2018,kelompok_pertokoan,0,3173,Jakarta Pusat,Kampung Rawa,7,2021,4508459.2553215055,0.0
31,73,40,3,2018,kelompok_pertokoan,0,3173,Jakarta Pusat,Tanah Tinggi,7,2021,4508459.2553215055,0.0
31,73,40,4,2018,kelompok_pertokoan,30,3173,Jakarta Pusat,Galur,7,2021,4508459.2553215055,135253777.65964517
31,73,50,1,2018,kelompok_pertokoan,0,3173,Jakarta Pusat,Rawa Sari,7,2021,4508459.2553215055,0.0
31,73,50,2,2018,kelompok_pertokoan,0,3173,Jakarta Pusat,Cempaka Putih Timur,7,2021,4508459.2553215055,0.0
31,73,50,3,2018,kelompok_pertokoan,20,3173,Jakarta Pusat,Cempaka Putih Barat,7,2021,4508459.2553215055,90169185.10643011
31,73,60,1,2018,kelompok_pertokoan,1,3173,Jakarta Pusat,Harapan Mulya,7,2021,4508459.2553215055,4508459.2553215055
31,73,60,2,2018,kelompok_pertokoan,0,3173,Jakarta Pusat,Cempaka Baru,7,2021,4508459.2553215055,0.0
31,73,60,3,2018,kelompok_pertokoan,2,3173,Jakarta Pusat,Sumur Batu,7,2021,4508459.2553215055,9016918.510643011
31,73,60,4,2018,kelompok_pertokoan,1,3173,Jakarta Pusat,Serdang,7,2021,4508459.2553215055,4508459.2553215055
31,73,60,5,2018,kelompok_pertokoan,1,3173,Jakarta Pusat,Utan Panjang,7,2021,4508459.2553215055,4508459.2553215055
31,73,60,6,2018,kelompok_pertokoan,6,3173,Jakarta Pusat,Kebon Kosong,7,2021,4508459.2553215055,27050755.53192903
31,73,60,7,2018,kelompok_pertokoan,1,3173,Jakarta Pusat,Kemayoran,7,2021,4508459.2553215055,4508459.2553215055
31,73,60,8,2018,kelompok_pertokoan,3,3173,Jakarta Pusat,Gunung Sahari Selatan,7,2021,4508459.2553215055,13525377.765964516
31,73,70,1,2018,kelompok_pertokoan,2,3173,Jakarta Pusat,Pasar Baru,7,2021,4508459.2553215055,9016918.510643011
31,73,70,2,2018,kelompok_pertokoan,1,3173,Jakarta Pusat,Gunung Sahari Utara,7,2021,4508459.2553215055,4508459.2553215055
31,73,70,3,2018,kelompok_pertokoan,0,3173,Jakarta Pusat,Kartini,7,2021,4508459.2553215055,0.0
31,73,70,4,2018,kelompok_pertokoan,1,3173,Jakarta Pusat,Karang Anyar,7,2021,4508459.2553215055,4508459.2553215055
31,73,70,5,2018,kelompok_pertokoan,2,3173,Jakarta Pusat,Mangga Dua Selatan,7,2021,4508459.2553215055,9016918.510643011
31,73,80,1,2018,kelompok_pertokoan,1,3173,Jakarta Pusat,Cideng,7,2021,4508459.2553215055,4508459.2553215055
31,73,80,2,2018,kelompok_pertokoan,0,3173,Jakarta Pusat,Petojo Selatan,7,2021,4508459.2553215055,0.0
31,73,80,3,2018,kelompok_pertokoan,0,3173,Jakarta Pusat,Gambir,7,2021,4508459.2553215055,0.0
31,73,80,4,2018,kelompok_pertokoan,2,3173,Jakarta Pusat,Kebon Kelapa,7,2021,4508459.2553215055,9016918.510643011
31,73,80,5,2018,kelompok_pertokoan,3,3173,Jakarta Pusat,Petojo Utara,7,2021,4508459.2553215055,13525377.765964516
31,73,80,6,2018,kelompok_pertokoan,0,3173,Jakarta Pusat,Duri Pulo,7,2021,4508459.2553215055,0.0
31,74,10,1,2018,kelompok_pertokoan,2,3174,Jakarta Barat,Joglo,7,2021,4894601.686247883,9789203.372495767
31,74,10,2,2018,kelompok_pertokoan,3,3174,Jakarta Barat,Srengseng,7,2021,4894601.686247883,14683805.05874365
31,74,10,3,2018,kelompok_pertokoan,2,3174,Jakarta Barat,Meruya Selatan,7,2021,4894601.686247883,9789203.372495767
31,74,10,4,2018,kelompok_pertokoan,1,3174,Jakarta Barat,Meruya Utara,7,2021,4894601.686247883,4894601.686247883
31,74,10,5,2018,kelompok_pertokoan,3,3174,Jakarta Barat,Kembangan Selatan,7,2021,4894601.686247883,14683805.05874365
31,74,10,6,2018,kelompok_pertokoan,0,3174,Jakarta Barat,Kembangan Utara,7,2021,4894601.686247883,0.0
31,74,20,1,2018,kelompok_pertokoan,0,3174,Jakarta Barat,Sukabumi Selatan,7,2021,4894601.686247883,0.0
31,74,20,2,2018,kelompok_pertokoan,0,3174,Jakarta Barat,Sukabumi Utara,7,2021,4894601.686247883,0.0
31,74,20,3,2018,kelompok_pertokoan,16,3174,Jakarta Barat,Kelapa Dua,7,2021,4894601.686247883,78313626.97996613
31,74,20,4,2018,kelompok_pertokoan,7,3174,Jakarta Barat,Kebon Jeruk,7,2021,4894601.686247883,34262211.80373518
31,74,20,5,2018,kelompok_pertokoan,3,3174,Jakarta Barat,Duri Kepa,7,2021,4894601.686247883,14683805.05874365
31,74,20,6,2018,kelompok_pertokoan,1,3174,Jakarta Barat,Kedoya Selatan,7,2021,4894601.686247883,4894601.686247883
31,74,20,7,2018,kelompok_pertokoan,5,3174,Jakarta Barat,Kedoya Utara,7,2021,4894601.686247883,24473008.43123942
31,74,30,1,2018,kelompok_pertokoan,4,3174,Jakarta Barat,Palmerah,7,2021,4894601.686247883,19578406.744991533
31,74,30,2,2018,kelompok_pertokoan,2,3174,Jakarta Barat,Slipi,7,2021,4894601.686247883,9789203.372495767
31,74,30,3,2018,kelompok_pertokoan,6,3174,Jakarta Barat,Kemanggisan,7,2021,4894601.686247883,29367610.1174873
31,74,30,4,2018,kelompok_pertokoan,4,3174,Jakarta Barat,Kota Bambu Utara,7,2021,4894601.686247883,19578406.744991533
31,74,30,5,2018,kelompok_pertokoan,9,3174,Jakarta Barat,Kota Bambu Selatan,7,2021,4894601.686247883,44051415.17623095
31,74,30,6,2018,kelompok_pertokoan,9,3174,Jakarta Barat,Jati Pulo,7,2021,4894601.686247883,44051415.17623095
31,74,40,1,2018,kelompok_pertokoan,57,3174,Jakarta Barat,Tanjung Duren Utara,7,2021,4894601.686247883,278992296.11612934
31,74,40,2,2018,kelompok_pertokoan,20,3174,Jakarta Barat,Tanjung Duren Selatan,7,2021,4894601.686247883,97892033.72495767
31,74,40,3,2018,kelompok_pertokoan,10,3174,Jakarta Barat,Tomang,7,2021,4894601.686247883,48946016.86247884
31,74,40,4,2018,kelompok_pertokoan,15,3174,Jakarta Barat,Grogol,7,2021,4894601.686247883,73419025.29371825
31,74,40,5,2018,kelompok_pertokoan,12,3174,Jakarta Barat,Jelambar,7,2021,4894601.686247883,58735220.2349746
31,74,40,6,2018,kelompok_pertokoan,8,3174,Jakarta Barat,Wijaya Kesuma,7,2021,4894601.686247883,39156813.48998307
31,74,40,7,2018,kelompok_pertokoan,30,3174,Jakarta Barat,Jelambar Baru,7,2021,4894601.686247883,146838050.5874365
31,74,50,1,2018,kelompok_pertokoan,0,3174,Jakarta Barat,Kalianyar,7,2021,4894601.686247883,0.0
31,74,50,2,2018,kelompok_pertokoan,0,3174,Jakarta Barat,Duri Selatan,7,2021,4894601.686247883,0.0
31,74,50,3,2018,kelompok_pertokoan,1,3174,Jakarta Barat,Tanah Sereal,7,2021,4894601.686247883,4894601.686247883
31,74,50,4,2018,kelompok_pertokoan,0,3174,Jakarta Barat,Duri Utara,7,2021,4894601.686247883,0.0
31,74,50,5,2018,kelompok_pertokoan,2,3174,Jakarta Barat,Krendang,7,2021,4894601.686247883,9789203.372495767
31,74,50,6,2018,kelompok_pertokoan,2,3174,Jakarta Barat,Jembatan Besi,7,2021,4894601.686247883,9789203.372495767
31,74,50,7,2018,kelompok_pertokoan,0,3174,Jakarta Barat,Angke,7,2021,4894601.686247883,0.0
